pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF05241	EXPERA (EXPanded EBP superfamily)	2	0.002	0.003	2
PF03051	Peptidase C1-like family	2	0.002	0.003	2
PF10637	Oxoglutarate and iron-dependent oxygenase degradation C-term	2	0.002	0.003	2
PF13661	2OG-Fe(II) oxygenase superfamily	2	0.002	0.003	2
PF14831	Domain of unknown function (DUF4484)	2	0.002	0.003	2
PF09804	DENN domain-containing protein 11	2	0.002	0.003	2
PF05365	Cytochrome b-c1 complex subunit 9	2	0.002	0.003	2
PF06029	AlkA N-terminal domain	2	0.002	0.003	2
PF02028	BCCT, betaine/carnitine/choline family transporter	2	0.002	0.003	2
PF17918	Tetracyclin repressor-like, C-terminal domain	2	0.002	0.003	2
PF02310	B12 binding domain	2	0.002	0.003	2
PF02870	6-O-methylguanine DNA methyltransferase, ribonuclease-like domain	2	0.002	0.003	2
PF02805	Metal binding domain of Ada	2	0.002	0.003	2
PF01035	6-O-methylguanine DNA methyltransferase, DNA binding domain	2	0.002	0.003	2
PF19315	Mesaconyl-CoA hydratase	2	0.002	0.003	2
PF01642	Methylmalonyl-CoA mutase	2	0.002	0.003	2
PF02595	Glycerate kinase family	2	0.002	0.003	2
PF01909	Nucleotidyltransferase domain	2	0.002	0.003	2
PF13228	Domain of unknown function (DUF4037)	2	0.002	0.003	2
PF01846	FF domain	2	0.002	0.003	2
PF00080	Copper/zinc superoxide dismutase (SODC)	2	0.002	0.003	2
PF07034	Origin recognition complex (ORC) subunit 3 N-terminus	2	0.002	0.003	2
PF04032	RNAse P Rpr2/Rpp21/SNM1 subunit domain	2	0.002	0.003	2
PF13499	EF-hand domain pair	2	0.002	0.003	2
PF00467	KOW motif	2	0.002	0.003	2
PF15519	linker between RRM2 and RRM3 domains in RBM39 protein	2	0.002	0.003	2
PF01569	PAP2 superfamily	2	0.002	0.003	2
PF03953	Tubulin C-terminal domain	2	0.002	0.003	2
PF21010	Helicase associated domain (HA2), ratchet-like	2	0.002	0.003	2
PF04408	Helicase associated domain (HA2), winged-helix	2	0.002	0.003	2
PF00487	Fatty acid desaturase	2	0.002	0.003	3
PF00091	Tubulin/FtsZ family, GTPase domain	2	0.002	0.003	2
PF07717	Oligonucleotide/oligosaccharide-binding (OB)-fold	2	0.002	0.003	2
PF12874	Zinc-finger of C2H2 type	2	0.002	0.003	2
PF08264	Anticodon-binding domain of tRNA ligase	2	0.002	0.003	2
PF00982	Glycosyltransferase family 20	2	0.002	0.003	2
PF00133	tRNA synthetases class I (I, L, M and V)	2	0.002	0.003	2
PF04049	Anaphase promoting complex subunit 8 / Cdc23	2	0.002	0.003	2
PF15249	Conserved region of unknown function on GLTSCR protein	2	0.002	0.003	2
PF08660	Oligosaccharide biosynthesis protein Alg14 like	2	0.002	0.003	2
PF13579	Glycosyl transferase 4-like domain	2	0.002	0.003	3
PF02485	Core-2/I-Branching enzyme	2	0.002	0.003	2
PF27570	TOF1-like, helical domain	2	0.002	0.003	2
PF05029	Timeless-like, PAB domain	2	0.002	0.003	2
PF02434	Fringe-like	2	0.002	0.003	2
PF03067	Lytic polysaccharide mono-oxygenase, cellulose-degrading	2	0.002	0.003	2
PF04821	Timeless protein	2	0.002	0.003	2
PF03635	Vacuolar protein sorting-associated protein 35	2	0.002	0.003	2
PF26794	LysM11 alpha/beta domain	2	0.002	0.003	2
PF12678	RING-H2 zinc finger domain	2	0.002	0.003	2
PF00580	UvrD/REP helicase N-terminal domain	2	0.002	0.003	2
PF06628	Catalase-related immune-responsive	2	0.002	0.003	2
PF01459	Eukaryotic porin	2	0.002	0.003	2
PF00628	PHD-finger	2	0.002	0.003	2
PF23325	GBF1-like, tetratrico peptide repeat region	2	0.002	0.003	2
PF14833	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	2	0.002	0.003	2
PF03188	Eukaryotic cytochrome b561	2	0.002	0.003	2
PF00615	Regulator of G protein signaling domain	2	0.002	0.003	3
PF25597	Retroviral polymerase SH3-like domain	2	0.002	0.003	2
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)	2	0.002	0.003	2
PF12867	DinB superfamily	2	0.002	0.003	2
PF00024	PAN domain	2	0.002	0.003	2
PF01980	tRNA-methyltransferase O N-terminal domain	2	0.002	0.003	2
PF00059	Lectin C-type domain	2	0.002	0.003	5
PF01094	Receptor family ligand binding region	2	0.002	0.003	2
PF14759	Reductase C-terminal	2	0.002	0.003	2
PF00296	Luciferase-like monooxygenase	2	0.002	0.003	2
PF24800	Domain of unknown function (DUF7702)	2	0.002	0.003	2
PF01453	D-mannose binding lectin	2	0.002	0.003	2
PF02746	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	2	0.002	0.003	2
PF22586	ANCHR-like B-box zinc-binding domain	2	0.002	0.003	3
PF18005	eIF3 subunit M, C-terminal helix	2	0.002	0.003	2
PF09418	Non-canonical E2 ubiquitin-conjugating enzyme, DUF2009 family	2	0.002	0.003	3
PF04081	DNA polymerase delta, subunit 4	2	0.002	0.003	3
PF09286	Pro-kumamolisin, activation domain	2	0.002	0.003	2
PF22842	Pel9A-like, right handed beta helix region	2	0.002	0.003	2
PF00797	N-acetyltransferase	2	0.002	0.003	2
PF17866	AAA lid domain	2	0.002	0.003	2
PF27136	RhiA	2	0.002	0.003	2
PF14893	PNMA-like, C-terminal domain	2	0.002	0.003	2
PF01398	JAB1/Mov34/MPN/PAD-1 ubiquitin protease	2	0.002	0.003	2
PF25391	G protein beta WD-40 repeat protein	2	0.002	0.003	2
PF07647	SAM domain (Sterile alpha motif)	2	0.002	0.003	2
PF03366	YEATS family	2	0.002	0.003	2
PF00788	Ras association (RalGDS/AF-6) domain	2	0.002	0.003	2
PF02114	Phosducin	2	0.002	0.003	2
PF04227	Indigoidine synthase A like protein	2	0.002	0.003	2
PF13419	Haloacid dehalogenase-like hydrolase	2	0.002	0.003	2
PF12802	MarR family	2	0.002	0.003	2
PF13727	CoA-binding domain	2	0.002	0.003	2
PF13732	ATP-binding protein DrrA1-3-like, C-terminal domain	2	0.002	0.003	2
PF03449	Transcription elongation factor, N-terminal	2	0.002	0.003	2
PF14155	Domain of unknown function (DUF4307)	2	0.002	0.003	2
PF01272	Transcription elongation factor, GreA/GreB, C-term	2	0.002	0.003	2
PF07650	KH domain	2	0.002	0.003	2
PF01564	Spermine/spermidine synthase domain	2	0.002	0.003	2
PF09072	Translation machinery associated TMA7	2	0.002	0.003	2
PF09949	Phosphatidate phosphatase APP1, catalytic domain	2	0.002	0.003	2
PF02353	Mycolic acid cyclopropane synthetase	2	0.002	0.003	2
PF08118	Yeast mitochondrial distribution and morphology (MDM) proteins	2	0.002	0.003	2
PF01556	DnaJ C terminal domain	2	0.002	0.003	3
PF13634	Nucleoporin FG repeat region	2	0.002	0.003	2
PF09696	Ctf8	2	0.002	0.003	2
PF22766	ZW10 C-terminal helical domain	2	0.002	0.003	2
PF09731	Mitochondrial inner membrane protein	2	0.002	0.003	2
PF01595	Cyclin M transmembrane N-terminal domain	2	0.002	0.003	2
PF00128	Alpha amylase, catalytic domain	2	0.002	0.003	2
PF00871	Acetokinase family	2	0.002	0.003	2
PF05347	Complex 1 protein (LYR family)	2	0.002	0.003	2
PF00551	Formyl transferase	2	0.002	0.003	2
PF03034	Phosphatidyl serine synthase	2	0.002	0.003	2
PF06424	PRP1 splicing factor, N-terminal	2	0.002	0.003	2
PF03462	PCRF domain	2	0.002	0.003	2
PF00472	RF-1 domain	2	0.002	0.003	2
PF12708	Rhamnogalacturonase A/epimerase, pectate lyase-like	2	0.002	0.003	2
PF01096	Transcription factor S-II (TFIIS)	2	0.002	0.003	2
PF00639	PPIC-type PPIASE domain	2	0.002	0.003	2
PF04172	LrgB-like family	2	0.002	0.003	2
PF02150	RNA polymerases M/15 Kd subunit	2	0.002	0.003	2
PF01670	Glycosyl hydrolase family 12	2	0.002	0.003	2
PF00884	Sulfatase	2	0.002	0.003	2
PF16010	Cytochrome domain of cellobiose dehydrogenase	2	0.002	0.003	2
PF12296	Hydrophobic surface binding protein A	2	0.002	0.003	2
PF13577	SnoaL-like domain	2	0.002	0.003	2
PF09729	Gti1/Pac2 family	2	0.002	0.003	2
PF02809	Ubiquitin interaction motif	2	0.002	0.003	2
PF22314	NPC1, middle luminal domain	2	0.002	0.003	2
PF25000	Domain of unknown function (DUF7779)	2	0.002	0.003	2
PF03476	MOSC N-terminal beta barrel domain	2	0.002	0.003	2
PF03473	MOSC domain	2	0.002	0.003	2
PF11735	Cryptococcal mannosyltransferase 1	2	0.002	0.003	2
PF15405	Pleckstrin homology domain	2	0.002	0.003	2
PF12776	Myb/SANT-like DNA-binding domain	2	0.002	0.003	2
PF00621	RhoGEF domain	2	0.002	0.003	2
PF18758	Kyakuja-Dileera-Zisupton transposase	2	0.002	0.003	2
PF18802	CxC1 like cysteine cluster associated with KDZ transposases	2	0.002	0.003	2
PF00780	CNH domain	2	0.002	0.003	2
PF00102	Protein-tyrosine phosphatase	2	0.002	0.003	2
PF00305	Lipoxygenase	2	0.002	0.003	3
PF03155	ALG6, ALG8 glycosyltransferase family	2	0.002	0.003	3
PF17903	Krr1 KH1 domain	2	0.002	0.003	2
PF18149	N-terminal helicase PWI domain	2	0.002	0.003	2
PF02889	Sec63 Brl domain	2	0.002	0.003	2
PF23445	Winged Helix-turn-helix domain	2	0.002	0.003	2
PF21188	Pre-mRNA-splicing helicase BRR2 plug domain	2	0.002	0.003	2
PF11779	Small subunit of serine palmitoyltransferase-like	2	0.002	0.003	3
PF03006	Haemolysin-III related	2	0.002	0.003	2
PF03915	Actin interacting protein 3	2	0.002	0.003	2
PF23153	Aip3p/Bud6 N-terminal domain	2	0.002	0.003	2
PF06047	NF-kappa-B-activating protein C-terminal domain	2	0.002	0.003	2
PF01195	Peptidyl-tRNA hydrolase	2	0.002	0.003	2
PF21274	Aromatic-ring hydroxylase, C-terminal	2	0.002	0.003	2
PF27522	Oxidoreductase/YMDC permease-like domain	2	0.002	0.003	2
PF10042	Uncharacterized conserved protein (DUF2278)	2	0.002	0.003	2
PF02836	Glycosyl hydrolases family 2, TIM barrel domain	2	0.002	0.003	2
PF06155	Gamma-butyrobetaine hydroxylase-like, N-terminal	2	0.002	0.003	2
PF19086	Terpene synthase family 2, C-terminal metal binding	2	0.002	0.003	2
PF01529	DHHC palmitoyltransferase	2	0.002	0.003	2
PF01217	Clathrin adaptor complex small chain	2	0.002	0.003	2
PF01218	Coproporphyrinogen III oxidase	2	0.002	0.003	2
PF09288	Fungal ubiquitin-associated domain	2	0.002	0.003	2
PF08743	Nse4 C-terminal	2	0.002	0.003	2
PF15412	Binding domain of Nse4/EID3 to Nse3-MAGE	2	0.002	0.003	2
PF13945	Salt tolerance down-regulator	2	0.002	0.003	2
PF20236	Family of unknown function (DUF6593)	2	0.002	0.003	3
PF08450	SMP-30/Gluconolactonase/LRE-like region	2	0.002	0.003	2
PF16884	N-terminal domain of oxidoreductase	2	0.002	0.003	2
PF01264	Chorismate synthase	2	0.002	0.003	2
PF21948	Lipoyl protein ligase A/B catalytic domain	2	0.002	0.003	2
PF05183	RNA dependent RNA polymerase	2	0.002	0.003	2
PF06011	Transient receptor potential (TRP) ion channel	2	0.002	0.003	2
PF14558	ML-like domain	2	0.002	0.003	2
PF00566	Rab-GTPase-TBC domain	2	0.002	0.003	2
PF01498	Transposase	2	0.002	0.003	2
PF03167	Uracil DNA glycosylase superfamily	2	0.002	0.003	2
PF08100	O-methyltransferase dimerisation domain	2	0.002	0.003	2
PF05050	Methyltransferase FkbM domain	2	0.002	0.003	2
PF10607	CTLH/CRA C-terminal to LisH motif domain	2	0.002	0.003	2
PF00617	RasGEF domain	2	0.002	0.003	2
PF09173	Initiation factor eIF2 gamma, C terminal	2	0.002	0.003	2
PF00618	RasGEF N-terminal motif	2	0.002	0.003	2
PF03466	LysR substrate binding domain	2	0.002	0.003	2
PF13454	FAD-NAD(P)-binding	2	0.002	0.003	2
PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	2	0.002	0.003	2
PF07985	SRR1 domain	2	0.002	0.003	2
PF03572	Peptidase family S41	2	0.002	0.003	2
PF13360	Outer membrane protein assembly factor BamB	2	0.002	0.003	2
PF12142	Polyphenol oxidase middle domain	2	0.002	0.003	4
PF03932	CutC family	2	0.002	0.003	2
PF12143	Chloroplastic Polyphenol Oxidase C-terminal domain	2	0.002	0.003	4
PF01070	FMN-dependent dehydrogenase	2	0.002	0.003	2
PF00545	ribonuclease	2	0.002	0.003	2
PF01464	Transglycosylase SLT domain	2	0.002	0.003	2
PF00457	Glycosyl hydrolases family 11	2	0.002	0.003	2
PF08530	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	2	0.002	0.003	2
PF11817	Foie gras liver health family 1	2	0.002	0.003	2
PF01566	Natural resistance-associated macrophage protein-like	2	0.002	0.003	2
PF10300	Iml2/Tetratricopeptide repeat protein 39	2	0.002	0.003	2
PF00330	Aconitase family (aconitate hydratase)	2	0.002	0.003	2
PF00694	Aconitase C-terminal domain	2	0.002	0.003	2
PF13417	Glutathione S-transferase, N-terminal domain	2	0.002	0.003	2
PF02630	SCO1/SenC	2	0.002	0.003	2
PF12704	MacB-like periplasmic core domain	2	0.002	0.003	3
PF02687	FtsX-like permease C-terminal	2	0.002	0.003	3
PF00589	Phage integrase family	2	0.002	0.003	4
PF13464	RodZ C-terminal domain	2	0.002	0.003	2
PF17939	Tetracyclin repressor-like, C-terminal domain	2	0.002	0.003	2
PF00334	Nucleoside diphosphate kinase	2	0.002	0.003	2
PF21016	Ribosomal RNA large subunit methyltransferase N-terminal domain	2	0.002	0.003	2
PF13413	Helix-turn-helix domain	2	0.002	0.003	2
PF03836	IQGAP, helical domain	2	0.002	0.003	2
PF00616	GTPase-activator protein for Ras-like GTPase	2	0.002	0.003	2
PF00622	SPRY domain	2	0.002	0.003	2
PF00808	Histone-like transcription factor (CBF/NF-Y) and archaeal histone	2	0.002	0.003	2
PF27505	Tyr1-like, 6-phosphogluconate dehydrogenase C-terminal domain	2	0.002	0.003	2
PF12706	Beta-lactamase superfamily domain	2	0.002	0.003	2
PF08079	Ribosomal L30 N-terminal domain	2	0.002	0.003	2
PF00327	Ribosomal protein L30p/L7e	2	0.002	0.003	2
PF00411	Ribosomal protein S11	2	0.002	0.003	2
PF01336	OB-fold nucleic acid binding domain	1	0.001	0.002	1
PF00186	Dihydrofolate reductase	1	0.001	0.002	1
PF08449	UAA transporter family	1	0.001	0.002	1
PF00850	Histone deacetylase domain	1	0.001	0.002	1
PF01105	emp24/gp25L/p24 family/GOLD	1	0.001	0.002	1
PF13622	Acyl-CoA thioesterase N-terminal domain	1	0.001	0.002	1
PF15982	N-terminal cysteine-rich region of Transmembrane protein 135	1	0.001	0.002	1
PF08423	Rad51	1	0.001	0.002	1
PF21096	RecA C-terminal domain	1	0.001	0.002	1
PF00154	RecA N-terminal domain	1	0.001	0.002	1
PF13347	MFS/sugar transport protein	1	0.001	0.002	1
PF01434	Peptidase family M41	1	0.001	0.002	1
PF20422	DHR-2, Lobe B	1	0.001	0.002	1
PF27041	ZBED1 RNase-like domain	1	0.001	0.002	1
PF05699	hAT family C-terminal dimerisation region	1	0.001	0.002	1
PF01184	GPR1/FUN34/yaaH family	1	0.001	0.002	1
PF01728	FtsJ-like methyltransferase	1	0.001	0.002	1
PF08698	Fcf2 pre-rRNA processing	1	0.001	0.002	1
PF01267	F-actin capping protein alpha subunit	1	0.001	0.002	1
PF28394	Glucan 1,3-beta-glucosidase 3 C-terminal domain	1	0.001	0.002	1
PF07522	DNA repair metallo-beta-lactamase	1	0.001	0.002	1
PF00804	Syntaxin	1	0.001	0.002	1
PF11563	Protoglobin	1	0.001	0.002	1
PF05739	SNARE domain	1	0.001	0.002	1
PF21340	Cip1-like, core domain	1	0.001	0.002	1
PF08282	haloacid dehalogenase-like hydrolase	1	0.001	0.002	1
PF01154	Hydroxymethylglutaryl-coenzyme A synthase N terminal	1	0.001	0.002	1
PF08540	Hydroxymethylglutaryl-coenzyme A synthase C terminal	1	0.001	0.002	1
PF02373	JmjC domain, hydroxylase	1	0.001	0.002	1
PF23239	Domain of unknown function (DUF7069)	1	0.001	0.002	1
PF04607	Region found in RelA / SpoT proteins	1	0.001	0.002	1
PF05768	Glutaredoxin-like domain (DUF836)	1	0.001	0.002	1
PF10681	Chaperone for protein-folding within the ER, fungal	1	0.001	0.002	1
PF00314	Thaumatin family	1	0.001	0.002	1
PF17919	RNase H-like domain found in reverse transcriptase	1	0.001	0.002	1
PF23381	IFT122 first beta-propeller	1	0.001	0.002	1
PF03851	UV-endonuclease UvdE	1	0.001	0.002	1
PF03481	Threonylcarbamoyl-AMP synthase, C-terminal domain	1	0.001	0.002	1
PF07052	Hepatocellular carcinoma-associated antigen 59	1	0.001	0.002	1
PF06544	Small nuclear ribonucleoprotein Prp3, C-terminal domain	1	0.001	0.002	1
PF01300	Telomere recombination	1	0.001	0.002	1
PF25175	WDR5 beta-propeller domain	1	0.001	0.002	1
PF20497	SWI/SNF and RSC complexes subunit Ssr4 C-terminal	1	0.001	0.002	1
PF11712	Endoplasmic reticulum-based factor for assembly of V-ATPase	1	0.001	0.002	1
PF16420	Ubiquitin-like modifier-activating enzyme ATG7 N-terminus	1	0.001	0.002	1
PF08572	pre-mRNA processing factor 3 domain	1	0.001	0.002	1
PF25080	RING zinc finger-like domain	1	0.001	0.002	2
PF22669	Endonuclease/Exonuclease/phosphatase family 2	1	0.001	0.002	1
PF12251	snRNA-activating protein complex (SNAPc), subunit 3	1	0.001	0.002	1
PF01406	tRNA synthetases class I (C) catalytic domain	1	0.001	0.002	1
PF00433	Protein kinase C terminal domain	1	0.001	0.002	1
PF25539	Bacterial/Fungal Bestrophin protein	1	0.001	0.002	1
PF13515	Fusaric acid resistance protein-like	1	0.001	0.002	2
PF02128	Fungalysin metallopeptidase (M36)	1	0.001	0.002	1
PF07504	Fungalysin/Thermolysin Propeptide Motif	1	0.001	0.002	1
PF05890	Eukaryotic rRNA processing protein EBP2	1	0.001	0.002	1
PF00289	Biotin carboxylase, N-terminal domain	1	0.001	0.002	1
PF01937	Damage-control phosphatase ARMT1-like domain	1	0.001	0.002	1
PF09273	Rubisco LSMT substrate-binding	1	0.001	0.002	1
PF00656	Caspase domain	1	0.001	0.002	1
PF02626	Carboxyltransferase domain, subdomain A and B	1	0.001	0.002	1
PF03702	Anhydro-N-acetylmuramic acid kinase	1	0.001	0.002	1
PF02785	Biotin carboxylase C-terminal domain	1	0.001	0.002	1
PF03746	LamB/YcsF family	1	0.001	0.002	1
PF02682	Carboxyltransferase domain, subdomain C and D	1	0.001	0.002	1
PF00232	Glycosyl hydrolase family 1	1	0.001	0.002	1
PF00746	LPXTG cell wall anchor motif	1	0.001	0.002	1
PF15508	beta subunit of N-acylethanolamine-hydrolyzing acid amidase	1	0.001	0.002	1
PF01124	MAPEG family	1	0.001	0.002	1
PF01713	Smr domain	1	0.001	0.002	1
PF01293	Phosphoenolpyruvate carboxykinase	1	0.001	0.002	1
PF08590	Domain of unknown function (DUF1771)	1	0.001	0.002	1
PF11744	Aluminium activated malate transporter	1	0.001	0.002	1
PF06728	GPI transamidase subunit PIG-U	1	0.001	0.002	1
PF00282	Pyridoxal-dependent decarboxylase conserved domain	1	0.001	0.002	1
PF10337	Putative ER transporter, 6TM, N-terminal	1	0.001	0.002	1
PF03439	Early transcription elongation factor of RNA pol II, NGN section	1	0.001	0.002	1
PF11942	Spt5 transcription elongation factor, acidic N-terminal	1	0.001	0.002	1
PF12815	Spt5 C-terminal nonapeptide repeat binding Spt4	1	0.001	0.002	1
PF23291	Transcription elongation factor SPT5, fourth KOW domain	1	0.001	0.002	1
PF06516	Purine nucleoside permease (NUP)	1	0.001	0.002	1
PF23037	Transcription elongation factor SPT5, KOWx domain	1	0.001	0.002	1
PF11700	Vacuole effluxer Atg22 like	1	0.001	0.002	1
PF23290	Transcription elongation factor SPT5, fifth KOW domain	1	0.001	0.002	1
PF23284	Transcription elongation factor SPT5, second KOW domain	1	0.001	0.002	1
PF08158	SDA1, HEAT repeat	1	0.001	0.002	1
PF21638	SDA1, C-terminal	1	0.001	0.002	1
PF05285	SDA1, conserved domain	1	0.001	0.002	1
PF00572	Ribosomal protein L13	1	0.001	0.002	1
PF02185	Hr1 repeat	1	0.001	0.002	1
PF14664	Rapamycin-insensitive companion of mTOR, N-term	1	0.001	0.002	1
PF13923	Zinc finger, C3HC4 type (RING finger)	1	0.001	0.002	1
PF14663	Rapamycin-insensitive companion of mTOR RasGEF_N domain	1	0.001	0.002	1
PF14666	Rapamycin-insensitive companion of mTOR, middle domain	1	0.001	0.002	1
PF14668	Rapamycin-insensitive companion of mTOR, domain 5	1	0.001	0.002	1
PF01014	Uricase	1	0.001	0.002	1
PF06314	Acetoacetate decarboxylase (ADC)	1	0.001	0.002	1
PF12505	Protein of unknown function (DUF3712)	1	0.001	0.002	1
PF18388	Atg29 N-terminal domain	1	0.001	0.002	1
PF19864	Radical SAM proteins, N-terminal	1	0.001	0.002	1
PF05235	CHAD domain	1	0.001	0.002	1
PF01098	Cell cycle protein	1	0.001	0.002	1
PF01928	CYTH domain	1	0.001	0.002	1
PF00905	Penicillin binding protein transpeptidase domain	1	0.001	0.002	1
PF04085	Rod shape-determining protein MreC, barrel core	1	0.001	0.002	1
PF03717	Penicillin-binding Protein dimerisation domain	1	0.001	0.002	1
PF02982	Scytalone dehydratase	1	0.001	0.002	1
PF06100	MCRA family	1	0.001	0.002	1
PF05462	Slime mold cyclic AMP receptor	1	0.001	0.002	1
PF22629	AHAS small subunit-like ACT domain	1	0.001	0.002	1
PF06414	Zeta toxin	1	0.001	0.002	1
PF23024	Disco-interacting protein 2-like, AMP domain	1	0.001	0.002	1
PF13867	Sin3 binding region of histone deacetylase complex subunit SAP30	1	0.001	0.002	1
PF08581	Tup N-terminal	1	0.001	0.002	1
PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	1	0.001	0.002	1
PF03129	Anticodon binding domain	1	0.001	0.002	1
PF05875	Ceramidase	1	0.001	0.002	1
PF03479	Plants and Prokaryotes Conserved (PCC) domain	1	0.001	0.002	1
PF14497	Glutathione S-transferase, C-terminal domain	1	0.001	0.002	1
PF13672	Protein phosphatase 2C	1	0.001	0.002	1
PF26744	Dicer-like protein 1, PAZ domain	1	0.001	0.002	1
PF00276	Ribosomal protein L23	1	0.001	0.002	1
PF24995	dsRNA binding domain	1	0.001	0.002	1
PF01226	Formate/nitrite transporter	1	0.001	0.002	1
PF22725	GFO/IDH/MocA C-terminal domain	1	0.001	0.002	1
PF03727	Hexokinase	1	0.001	0.002	1
PF00349	Hexokinase	1	0.001	0.002	1
PF04825	N terminus of Rad21 / Rec8 like protein	1	0.001	0.002	1
PF04824	Conserved region of Rad21 / Rec8 like protein	1	0.001	0.002	1
PF02146	Sir2 family	1	0.001	0.002	1
PF24990	ERT1/acuK family PAS domain	1	0.001	0.002	1
PF09728	Myosin-like coiled-coil protein	1	0.001	0.002	1
PF03060	Nitronate monooxygenase	1	0.001	0.002	1
PF22516	PreP C-terminal domain	1	0.001	0.002	1
PF13091	Cardiolipin synthase, PLD-like domain	1	0.001	0.002	1
PF08367	Peptidase M16C associated	1	0.001	0.002	1
PF05970	PIF1-like helicase	1	0.001	0.002	1
PF08284	Retroviral aspartyl protease	1	0.001	0.002	1
PF21530	DNA helicase Pif1, 2B domain	1	0.001	0.002	1
PF00385	Chromo (CHRromatin Organisation MOdifier) domain	1	0.001	0.002	1
PF02301	HORMA domain	1	0.001	0.002	1
PF06421	GTP-binding protein LepA C-terminus	1	0.001	0.002	1
PF02012	BNR/Asp-box repeat	1	0.001	0.002	1
PF10341	Shelterin complex subunit, TPP1/ACD	1	0.001	0.002	1
PF21047	Maestro, HEAT repeats	1	0.001	0.002	1
PF00339	Arrestin (or S-antigen), N-terminal domain	1	0.001	0.002	1
PF23221	MROH2B-like, HEAT repeats	1	0.001	0.002	1
PF23227	MROH2B-like, HEAT repeats	1	0.001	0.002	1
PF23210	MROH2B-like, HEAT repeats	1	0.001	0.002	1
PF00975	Thioesterase domain	1	0.001	0.002	1
PF15813	Domain of unknown function (DUF4708)	1	0.001	0.002	1
PF02752	Arrestin (or S-antigen), C-terminal domain	1	0.001	0.002	1
PF08344	Transient receptor ion channel II	1	0.001	0.002	1
PF23317	Calcium channel YVC1-like, C-terminal	1	0.001	0.002	1
PF15801	zf-MYND-like zinc finger, mRNA-binding	1	0.001	0.002	1
PF10722	Putative bacterial sensory transduction regulator	1	0.001	0.002	1
PF13899	Thioredoxin-like	1	0.001	0.002	1
PF24492	Proteasome adapter and scaffold protein ECM29, HEAT-repeat domain	1	0.001	0.002	1
PF04148	Transmembrane adaptor Erv26	1	0.001	0.002	1
PF00488	MutS domain V	1	0.001	0.002	2
PF23731	ECM29, C-terminal ARM-like repeats	1	0.001	0.002	1
PF01063	Amino-transferase class IV	1	0.001	0.002	1
PF12589	Methyltransferase involved in Williams-Beuren syndrome	1	0.001	0.002	1
PF05192	MutS domain III	1	0.001	0.002	2
PF13001	Proteasome component ECM29, N-terminal	1	0.001	0.002	1
PF05190	MutS family domain IV	1	0.001	0.002	2
PF05188	MutS domain II	1	0.001	0.002	1
PF00432	Prenyltransferase alpha-alpha toroid domain	1	0.001	0.002	1
PF01624	MutS domain I	1	0.001	0.002	1
PF00735	Septin	1	0.001	0.002	1
PF03737	Aldolase/RraA	1	0.001	0.002	1
PF01658	Myo-inositol-1-phosphate synthase	1	0.001	0.002	1
PF07994	Myo-inositol-1-phosphate synthase	1	0.001	0.002	1
PF10436	Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase	1	0.001	0.002	1
PF05057	Putative serine esterase (DUF676)	1	0.001	0.002	1
PF08622	Svf1 family	1	0.001	0.002	1
PF00454	Phosphatidylinositol 3- and 4-kinase	1	0.001	0.002	1
PF08286	Spc24 subunit of Ndc80	1	0.001	0.002	1
PF04777	Erv1 / Alr family	1	0.001	0.002	1
PF00613	Phosphoinositide 3-kinase family, accessory domain (PIK domain)	1	0.001	0.002	1
PF03847	Transcription initiation factor TFIID subunit A	1	0.001	0.002	1
PF08159	NUC153 domain	1	0.001	0.002	1
PF17187		1	0.001	0.002	1
PF19274	PI4-kinase N-terminal region	1	0.001	0.002	1
PF01652	Eukaryotic initiation factor 4E	1	0.001	0.002	1
PF01871	AMMECR1	1	0.001	0.002	1
PF05843	Suppressor of forked protein (Suf)	1	0.001	0.002	1
PF03834	Binding domain of DNA repair protein Ercc1 (rad10/Swi10)	1	0.001	0.002	1
PF07524	Bromodomain associated	1	0.001	0.002	1
PF01769	Divalent cation transporter	1	0.001	0.002	1
PF23143	P5A-ATPase, transmembrane helical hairpin	1	0.001	0.002	1
PF13840	ACT domain	1	0.001	0.002	1
PF04135	Nucleolar RNA-binding protein, Nop10p family	1	0.001	0.002	1
PF28115	Long chronological lifespan protein 2 C-terminal domain	1	0.001	0.002	1
PF21392	Ubiquinone biosynthesis protein COQ9, N-terminal domain	1	0.001	0.002	1
PF12214	Cell cycle regulated microtubule associated protein	1	0.001	0.002	1
PF08568	Uncharacterised protein family, YAP/Alf4/glomulin	1	0.001	0.002	1
PF01663	Type I phosphodiesterase / nucleotide pyrophosphatase	1	0.001	0.002	1
PF20922	Anamorsin, N-terminal	1	0.001	0.002	1
PF13676	TIR domain	1	0.001	0.002	1
PF04987	Phosphatidylinositolglycan class N (PIG-N)	1	0.001	0.002	1
PF00182	Chitinase class I	1	0.001	0.002	1
PF00195	Chalcone and stilbene synthases, N-terminal domain	1	0.001	0.002	1
PF11762	L-arabinose isomerase C-terminal domain	1	0.001	0.002	1
PF05336	L-rhamnose mutarotase	1	0.001	0.002	1
