pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF03693	Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH	1	0.005	0.009	1
PF06580	Histidine kinase	1	0.005	0.009	1
PF04397	LytTr DNA-binding domain	1	0.005	0.009	1
PF13365	Trypsin-like peptidase domain	1	0.005	0.009	1
PF01419	Jacalin-like lectin domain	1	0.005	0.009	2
PF13606	Ankyrin repeat	1	0.005	0.009	1
PF12937	F-box-like	1	0.005	0.009	1
PF13920	Zinc finger, C3HC4 type (RING finger)	1	0.005	0.009	1
PF09458	H-type lectin domain	1	0.005	0.009	2
PF13391	HNH endonuclease	1	0.005	0.009	1
PF13857	Ankyrin repeats (many copies)	1	0.005	0.009	1
PF12146	Serine aminopeptidase, S33	1	0.005	0.009	1
PF24681	KLHDC2/KLHL20/DRC7 Kelch-repeats domain	1	0.005	0.009	1
PF00134	Cyclin, N-terminal domain	1	0.005	0.009	1
PF13419	Haloacid dehalogenase-like hydrolase	1	0.005	0.009	1
PF01566	Natural resistance-associated macrophage protein-like	1	0.005	0.009	1
PF00481	Protein phosphatase 2C	1	0.005	0.009	1
PF08016	Polycystin cation channel	1	0.005	0.009	1
PF20519	Polycystin domain	1	0.005	0.009	1
PF01400	Astacin (Peptidase family M12A)	1	0.005	0.009	1
PF13499	EF-hand domain pair	1	0.005	0.009	1
PF00240	Ubiquitin family	1	0.005	0.009	2
PF00789	UBX domain	1	0.005	0.009	1
PF08263	Leucine rich repeat N-terminal domain	1	0.005	0.009	1
PF15277	Exocyst complex component SEC3 N-terminal PIP2 binding PH	1	0.005	0.009	1
PF04938	Survival motor neuron (SMN) interacting protein 1 (SIP1)	1	0.005	0.009	1
PF20654	Exocyst complex component Sec3, C-terminal	1	0.005	0.009	2
PF23598	Leucine-rich repeat region	1	0.005	0.009	1
PF03552	Cellulose synthase	1	0.005	0.009	2
PF00397	WW domain	1	0.005	0.009	1
PF00560	Leucine Rich Repeat	1	0.005	0.009	1
PF07939	Protein of unknown function (DUF1685)	1	0.005	0.009	2
PF13855	Leucine rich repeat	1	0.005	0.009	1
PF02823	ATP synthase, Delta/Epsilon chain, beta-sandwich domain	1	0.005	0.009	1
PF21334	Fungal epsilon subunit of F1F0-ATP synthase C-terminal domain	1	0.005	0.009	1
PF10446	Protein of unknown function (DUF2457)	1	0.005	0.009	1
PF05691	Raffinose synthase or seed imbibition protein Sip1	1	0.005	0.009	1
PF06441	Epoxide hydrolase N terminus	1	0.005	0.009	1
PF06280	Fn3-like domain	1	0.005	0.009	1
PF02817	e3 binding domain	1	0.005	0.009	1
PF22055	Bacterial xenogeneic silencer MvaT, C-terminal domain	1	0.005	0.009	1
PF01852	START domain	1	0.005	0.009	1
PF02146	Sir2 family	1	0.005	0.009	1
PF13279	Thioesterase-like superfamily	1	0.005	0.009	1
PF10099	Anti-sigma-K factor rskA, C-terminal	1	0.005	0.009	1
PF02082	Iron-dependent Transcriptional regulator	1	0.005	0.009	1
PF03125	Sre G protein-coupled chemoreceptor	1	0.005	0.009	1
PF00104	Ligand-binding domain of nuclear hormone receptor	1	0.005	0.009	2
PF04083	Partial alpha/beta-hydrolase lipase region	1	0.005	0.009	1
PF10328	Serpentine type 7TM GPCR chemoreceptor Srx	1	0.005	0.009	1
PF13847	Methyltransferase domain	1	0.005	0.009	1
PF00105	Double treble clef zinc finger, C4 type	1	0.005	0.009	1
PF10326	Serpentine type 7TM GPCR chemoreceptor Str	1	0.005	0.009	3
PF07681	DoxX	1	0.005	0.009	1
PF13091	Cardiolipin synthase, PLD-like domain	1	0.005	0.009	1
PF20398	Family of unknown function (DUF6691)	1	0.005	0.009	1
PF05114	RiPP precursor modification enzyme MbnB/TglH/ChrH	1	0.005	0.009	1
PF02223	Thymidylate kinase	1	0.005	0.009	1
PF01575	MaoC like domain	1	0.005	0.009	1
PF09836	HvfC C-terminal domain	1	0.005	0.009	1
PF10048	BufA1 family periplasmic bufferin-type metallophore	1	0.005	0.009	1
PF01558	Pyruvate ferredoxin/flavodoxin oxidoreductase	1	0.005	0.009	1
PF22698	Semialdehyde dehydrogenase, dimerisation domain	1	0.005	0.009	1
PF22022	Phage integrase central domain	1	0.005	0.009	1
PF00708	Acylphosphatase	1	0.005	0.009	1
PF20169	Family of unknown function (DUF6537)	1	0.005	0.009	1
PF01118	Semialdehyde dehydrogenase, NAD binding domain	1	0.005	0.009	1
PF13578	Methyltransferase domain	1	0.005	0.009	1
PF10073	GapR-like, DNA-binding domain	1	0.005	0.009	1
PF03712	Copper type II ascorbate-dependent monooxygenase, C-terminal domain	1	0.005	0.009	1
PF12739	ER-Golgi trafficking TRAPP I complex 85 kDa subunit	1	0.005	0.009	2
PF24545	TPPC8 first Ig-like domain	1	0.005	0.009	1
PF09748	Transcription factor subunit Med10 of Mediator complex	1	0.005	0.009	1
PF00230	Major intrinsic protein	1	0.005	0.009	1
PF05986	ADAM-TS Spacer 1	1	0.005	0.009	1
PF24544	TPPC8 second Ig-like domain	1	0.005	0.009	1
PF01082	Copper type II ascorbate-dependent monooxygenase, N-terminal domain	1	0.005	0.009	2
PF01841	Transglutaminase-like superfamily	1	0.005	0.009	1
PF00868	Transglutaminase family	1	0.005	0.009	1
PF01094	Receptor family ligand binding region	1	0.005	0.009	1
PF24546	TPPC8 third Ig-like domain	1	0.005	0.009	1
PF00658	MLLE domain	1	0.005	0.009	1
PF00226	DnaJ domain	1	0.005	0.009	1
PF24784	Temptin C-terminal	1	0.005	0.009	1
PF01273	LBP / BPI / CETP family, N-terminal domain	1	0.005	0.009	1
PF02825	WWE domain	1	0.005	0.009	1
PF14752	Retinol binding protein receptor	1	0.005	0.009	1
PF17771	ADAMTS cysteine-rich domain 2	1	0.005	0.009	1
PF24542	TPPC8 C-terminal Ig-like domain	1	0.005	0.009	1
PF22586	ANCHR-like B-box zinc-binding domain	1	0.005	0.009	1
PF00097	Zinc finger, C3HC4 type (RING finger)	1	0.005	0.009	1
PF09339	IclR helix-turn-helix domain	1	0.005	0.009	1
PF01614	Bacterial transcriptional regulator IclR C-terminal	1	0.005	0.009	1
PF17853	GGDEF-like domain	1	0.005	0.009	1
PF00662	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus	1	0.005	0.009	1
PF00361	NADH:quinone oxidoreductase/Mrp antiporter, TM	1	0.005	0.009	3
PF00499	NADH-ubiquinone/plastoquinone oxidoreductase chain 6	1	0.005	0.009	1
PF00420	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	1	0.005	0.009	1
PF13557	Putative MetA-pathway of phenol degradation	1	0.005	0.009	1
PF12838	4Fe-4S dicluster domain	1	0.005	0.009	1
PF06674	Protein of unknown function (DUF1176)	1	0.005	0.009	1
PF05651	Putative sugar diacid recognition	1	0.005	0.009	1
PF13556	PucR C-terminal helix-turn-helix domain	1	0.005	0.009	1
PF00146	NADH dehydrogenase	1	0.005	0.009	1
PF02595	Glycerate kinase family	1	0.005	0.009	1
PF16750	Sensor domain of 2-component histidine kinase	1	0.005	0.009	1
PF03929	PepSY-associated TM region	1	0.005	0.009	1
PF00672	HAMP domain	1	0.005	0.009	1
PF00486	Transcriptional regulatory protein, C terminal	1	0.005	0.009	1
PF00227	Proteasome subunit	1	0.005	0.009	1
PF10584	Proteasome subunit A N-terminal signature	1	0.005	0.009	1
PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	1	0.005	0.009	1
PF02272	DHHA1 domain	1	0.005	0.009	1
PF01411	tRNA synthetases class II (A)	1	0.005	0.009	1
PF00856	SET domain	1	0.005	0.009	1
PF26023	Alanine--tRNA ligase domain	1	0.005	0.009	1
PF11275	Protein of unknown function (DUF3077)	1	0.005	0.009	1
PF01636	Phosphotransferase enzyme family	1	0.005	0.009	1
PF00484	Carbonic anhydrase	1	0.005	0.009	1
PF02423	Ornithine cyclodeaminase/mu-crystallin family	1	0.005	0.009	1
PF00883	Cytosol aminopeptidase family, catalytic domain	1	0.005	0.009	1
PF00144	Beta-lactamase	1	0.005	0.009	1
PF04199	Putative cyclase	1	0.005	0.009	1
PF07171	MlrC C-terminus	1	0.005	0.009	1
PF01418	Helix-turn-helix domain, rpiR family	1	0.005	0.009	1
PF04966	Carbohydrate-selective porin, OprB family	1	0.005	0.009	1
PF17939	Tetracyclin repressor-like, C-terminal domain	1	0.005	0.009	1
PF07364	Metallopeptidase family M81	1	0.005	0.009	1
PF05343	M42 glutamyl aminopeptidase	1	0.005	0.009	1
PF05853	beta-keto acid cleavage enzyme	1	0.005	0.009	1
PF00440	Bacterial regulatory proteins, tetR family	1	0.005	0.009	1
PF05462	Slime mold cyclic AMP receptor	1	0.005	0.009	1
PF02656	Domain of unknown function (DUF202)	1	0.005	0.009	1
PF20174	Family of unknown function (DUF6540)	1	0.005	0.009	1
PF06220	U1 zinc finger	1	0.005	0.009	1
PF01070	FMN-dependent dehydrogenase	1	0.005	0.009	1
PF02913	FAD linked oxidases, C-terminal domain	1	0.005	0.009	1
PF00743	Flavin-binding monooxygenase-like	1	0.005	0.009	1
PF01909	Nucleotidyltransferase domain	1	0.005	0.009	1
PF12557	Cob(I)alamin adenosyltransferase N terminal	1	0.005	0.009	1
PF00496	Bacterial extracellular solute-binding proteins, family 5 Middle	1	0.005	0.009	1
PF23920	Domain of unknown function (DUF7259)	1	0.005	0.009	1
PF08352	Oligopeptide/dipeptide transporter, C-terminal region	1	0.005	0.009	1
PF07969	Amidohydrolase family	1	0.005	0.009	1
PF00590	Tetrapyrrole (Corrin/Porphyrin) Methylases	1	0.005	0.009	2
PF12911	N-terminal TM domain of oligopeptide transport permease C	1	0.005	0.009	1
PF02572	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP	1	0.005	0.009	1
PF22288	Domain of unknown function (DUF6963)	1	0.005	0.009	1
PF02492	CobW/HypB/UreG, nucleotide-binding domain	1	0.005	0.009	1
PF03460	Nitrite/Sulfite reductase ferredoxin-like half domain	1	0.005	0.009	1
PF17990	L-Lysine epsilon oxidase N-terminal	1	0.005	0.009	1
PF02570	Precorrin-8X methylmutase	1	0.005	0.009	1
PF07845	Protein of unknown function (DUF1636)	1	0.005	0.009	1
PF18417	L-lysine epsilon oxidase C-terminal domain	1	0.005	0.009	1
PF19300	Binding-prot-dependent transport system membrane comp, N-term	1	0.005	0.009	1
PF07683	Cobalamin synthesis protein cobW C-terminal domain	1	0.005	0.009	1
PF02514	CobN/Magnesium Chelatase	1	0.005	0.009	1
PF05426	Alginate lyase	1	0.005	0.009	1
