pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF17390	Bacterial alpha-L-rhamnosidase C-terminal domain	4	0.028	0.040	4
PF00043	Glutathione S-transferase, C-terminal domain	4	0.028	0.040	4
PF00109	Beta-ketoacyl synthase, N-terminal domain	4	0.028	0.040	4
PF08659	KR domain	4	0.028	0.040	4
PF21089	Polyketide synthase dehydratase domain	4	0.028	0.040	4
PF00698	Acyl transferase domain	4	0.028	0.040	4
PF00271	Helicase conserved C-terminal domain	4	0.028	0.040	5
PF05270	Alpha-L-arabinofuranosidase B (ABFB) domain	4	0.028	0.040	4
PF09362	Domain of unknown function (DUF1996)	4	0.028	0.040	4
PF16010	Cytochrome domain of cellobiose dehydrogenase	4	0.028	0.040	4
PF07969	Amidohydrolase family	4	0.028	0.040	4
PF09206	Alpha-L-arabinofuranosidase B, catalytic	4	0.028	0.040	4
PF00686	Starch binding domain	3	0.021	0.030	3
PF01433	Peptidase family M1 domain	3	0.021	0.030	3
PF00246	Zinc carboxypeptidase	3	0.021	0.030	5
PF13641	Glycosyltransferase like family 2	3	0.021	0.030	3
PF00241	Cofilin/tropomyosin-type actin-binding protein	3	0.021	0.030	3
PF13738	Pyridine nucleotide-disulphide oxidoreductase	3	0.021	0.030	3
PF00355	Rieske [2Fe-2S] domain	3	0.021	0.030	3
PF16363	GDP-mannose 4,6 dehydratase	3	0.021	0.030	3
PF02655	ATP-grasp domain	3	0.021	0.030	3
PF14397	Sugar-transfer associated ATP-grasp	3	0.021	0.030	4
PF00561	alpha/beta hydrolase fold	3	0.021	0.030	3
PF01048	Phosphorylase superfamily	3	0.021	0.030	3
PF01915	Glycosyl hydrolase family 3 C-terminal domain	3	0.021	0.030	3
PF01408	Oxidoreductase family, NAD-binding Rossmann fold	3	0.021	0.030	3
PF03663	Glycosyl hydrolase family 76	3	0.021	0.030	3
PF02894	Oxidoreductase family, C-terminal alpha/beta domain	3	0.021	0.030	3
PF00085	Thioredoxin	3	0.021	0.030	3
PF03721	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	3	0.021	0.030	3
PF04932	O-Antigen ligase	3	0.021	0.030	3
PF00132	Bacterial transferase hexapeptide (six repeats)	3	0.021	0.030	3
PF00984	UDP-glucose/GDP-mannose dehydrogenase family, central domain	3	0.021	0.030	3
PF00545	ribonuclease	3	0.021	0.030	3
PF24357	ABC transporter TMD0 domain	3	0.021	0.030	3
PF00704	Glycosyl hydrolases family 18	3	0.021	0.030	3
PF00891	O-methyltransferase domain	3	0.021	0.030	3
PF13302	Acetyltransferase (GNAT) domain	3	0.021	0.030	3
PF04828	Glutathione-dependent formaldehyde-activating enzyme	3	0.021	0.030	3
PF02797	Chalcone and stilbene synthases, C-terminal domain	3	0.021	0.030	3
PF00195	Chalcone and stilbene synthases, N-terminal domain	3	0.021	0.030	3
PF13640	2OG-Fe(II) oxygenase superfamily	3	0.021	0.030	3
PF13489	Methyltransferase domain	3	0.021	0.030	3
PF03171	2OG-Fe(II) oxygenase superfamily	3	0.021	0.030	3
PF04909	Amidohydrolase	3	0.021	0.030	3
PF00180	Isocitrate/isopropylmalate dehydrogenase	3	0.021	0.030	3
PF14226	non-haem dioxygenase in morphine synthesis N-terminal	3	0.021	0.030	3
PF14765	Polyketide synthase dehydratase N-terminal domain	3	0.021	0.030	3
PF24476	Domain of unknown function (DUF7580)	3	0.021	0.030	4
PF16197	Ketoacyl-synthetase C-terminal extension	3	0.021	0.030	3
PF02801	Beta-ketoacyl synthase, C-terminal domain	3	0.021	0.030	3
PF21010	Helicase associated domain (HA2), ratchet-like	3	0.021	0.030	3
PF07717	Oligonucleotide/oligosaccharide-binding (OB)-fold	3	0.021	0.030	3
PF04408	Helicase associated domain (HA2), winged-helix	3	0.021	0.030	3
PF00270	DEAD/DEAH box helicase	3	0.021	0.030	3
PF01425	Amidase	3	0.021	0.030	3
PF00248	Aldo/keto reductase family	3	0.021	0.030	4
PF00557	Metallopeptidase family M24	3	0.021	0.030	3
PF16122	40S ribosomal protein SA C-terminus	3	0.021	0.030	3
PF05653	Magnesium transporter NIPA	3	0.021	0.030	4
PF01553	Acyltransferase	3	0.021	0.030	3
PF00498	FHA domain	3	0.021	0.030	3
PF00318	Ribosomal protein S2	3	0.021	0.030	3
PF26640	Domain of unknown function (DUF8212)	3	0.021	0.030	3
PF25053	Domain of unknown function (DUF7791)	3	0.021	0.030	3
PF08241	Methyltransferase domain	2	0.014	0.020	3
PF02353	Mycolic acid cyclopropane synthetase	2	0.014	0.020	2
PF01822	WSC domain	2	0.014	0.020	2
PF00646	F-box domain	2	0.014	0.020	2
PF00724	NADH:flavin oxidoreductase / NADH oxidase family	2	0.014	0.020	2
PF07976	Phenol hydroxylase, C-terminal dimerisation domain	2	0.014	0.020	2
PF02470	MlaD protein	2	0.014	0.020	2
PF28542	Domain of unknown function (DUF8434)	2	0.014	0.020	2
PF28544	Probable MCE-like lipid transporter, helical needle domain	2	0.014	0.020	2
PF00733	Asparagine synthase	2	0.014	0.020	2
PF13537	Glutamine amidotransferase domain	2	0.014	0.020	2
PF08386	TAP-like protein	2	0.014	0.020	2
PF13847	Methyltransferase domain	2	0.014	0.020	2
PF00462	Glutaredoxin	2	0.014	0.020	2
PF13440	Polysaccharide biosynthesis protein	2	0.014	0.020	2
PF03720	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	2	0.014	0.020	2
PF23232	Fungal AAA+ ATPase lid domain	2	0.014	0.020	2
PF22942	Domain of unknown function (DUF7025)	2	0.014	0.020	2
PF03067	Lytic polysaccharide mono-oxygenase, cellulose-degrading	2	0.014	0.020	2
PF17829	Glycosyl hydrolase family 115 C-terminal domain	2	0.014	0.020	2
PF21307	Glycoside hydrolase family 95, C-terminal domain	2	0.014	0.020	2
PF08881	CVNH domain	2	0.014	0.020	2
PF22124	Glycosyl hydrolase family 95 catalytic domain	2	0.014	0.020	2
PF05572	Pregnancy-associated plasma protein-A	2	0.014	0.020	2
PF26061	Domain of unknown function (DUF8021)	2	0.014	0.020	2
PF15979	Glycosyl hydrolase family 115	2	0.014	0.020	2
PF14498	Glycosyl hydrolase family 65, N-terminal domain	2	0.014	0.020	2
PF00187	Chitin recognition protein	2	0.014	0.020	2
PF01476	LysM domain	2	0.014	0.020	2
PF12708	Rhamnogalacturonase A/epimerase, pectate lyase-like	2	0.014	0.020	2
PF28347	ACE1 small beta sheet domain	2	0.014	0.020	2
PF01302	CAP-Gly domain	2	0.014	0.020	2
PF00350	Dynamin family	2	0.014	0.020	2
PF02212	Dynamin GTPase effector domain	2	0.014	0.020	2
PF00400	WD domain, G-beta repeat	2	0.014	0.020	2
PF28329	Zinc finger transcription factor ace1 N-terminal domain	2	0.014	0.020	2
PF01264	Chorismate synthase	2	0.014	0.020	2
PF01557	Fumarylacetoacetate (FAA) hydrolase C-terminal	2	0.014	0.020	2
PF01031	Dynamin central region	2	0.014	0.020	2
PF16641	CLIP1 zinc knuckle	2	0.014	0.020	2
PF13087	AAA domain	2	0.014	0.020	2
PF13086	AAA domain	2	0.014	0.020	2
PF00250	Forkhead domain	2	0.014	0.020	2
PF00022	Actin	2	0.014	0.020	2
PF00457	Glycosyl hydrolases family 11	2	0.014	0.020	2
PF11991	Tryptophan dimethylallyltransferase	2	0.014	0.020	2
PF10009	Uncharacterized protein conserved in bacteria (DUF2252)	2	0.014	0.020	2
PF08264	Anticodon-binding domain of tRNA ligase	2	0.014	0.020	2
PF00291	Pyridoxal-phosphate dependent enzyme	2	0.014	0.020	2
PF00884	Sulfatase	2	0.014	0.020	2
PF13347	MFS/sugar transport protein	2	0.014	0.020	2
PF14310	Fibronectin type III-like domain	2	0.014	0.020	2
PF13527	Acetyltransferase (GNAT) domain	2	0.014	0.020	2
PF13577	SnoaL-like domain	2	0.014	0.020	2
PF13857	Ankyrin repeats (many copies)	2	0.014	0.020	2
PF00018	SH3 domain	2	0.014	0.020	2
PF13193	AMP-binding enzyme C-terminal domain	2	0.014	0.020	2
PF00583	Acetyltransferase (GNAT) family	2	0.014	0.020	2
PF00149	Calcineurin-like phosphoesterase	2	0.014	0.020	2
PF02872	5'-nucleotidase, C-terminal domain	2	0.014	0.020	2
PF26639	Het-6 beta-barrel domain	2	0.014	0.020	2
PF11905	Domain of unknown function (DUF3425)	2	0.014	0.020	2
PF17900	Peptidase M1 N-terminal domain	2	0.014	0.020	2
PF01185	Fungal hydrophobin	2	0.014	0.020	2
PF01991	ATP synthase (E/31 kDa) subunit	2	0.014	0.020	2
PF03109	ABC1 atypical kinase-like domain	2	0.014	0.020	2
PF13579	Glycosyl transferase 4-like domain	2	0.014	0.020	2
PF07859	alpha/beta hydrolase fold	2	0.014	0.020	2
PF05368	NmrA-like family	2	0.014	0.020	2
PF24809	Domain of unknown function (DUF7708)	2	0.014	0.020	2
PF00753	Metallo-beta-lactamase superfamily	2	0.014	0.020	2
PF26082	Oxidoreductase acuF-like, C2H2 type zinc-finger	2	0.014	0.020	2
PF00027	Cyclic nucleotide-binding domain	2	0.014	0.020	2
PF10294	Lysine methyltransferase	2	0.014	0.020	2
PF04433	SWIRM domain	2	0.014	0.020	2
PF00995	Sec1 family	2	0.014	0.020	2
PF18147	Suv3 C-terminal domain 1	2	0.014	0.020	2
PF01568	Molydopterin dinucleotide binding domain	2	0.014	0.020	2
PF02921	Ubiquinol cytochrome reductase transmembrane region	2	0.014	0.020	2
PF00384	Molybdopterin oxidoreductase	2	0.014	0.020	2
PF04879	Molybdopterin oxidoreductase Fe4S4 domain	2	0.014	0.020	2
PF12921	Mitochondrial ATPase expression	2	0.014	0.020	2
PF01585	G-patch domain	2	0.014	0.020	2
PF12513	ATP-dependent RNA helicase SUV3 C-terminal domain	2	0.014	0.020	2
PF22527	DEXQ-box helicase domain of Suv3	2	0.014	0.020	2
PF00575	S1 RNA binding domain	2	0.014	0.020	2
PF20408	Alpha/beta hydrolase domain	2	0.014	0.020	2
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	2	0.014	0.020	2
PF07883	Cupin domain	2	0.014	0.020	2
PF11838	ERAP1-like C-terminal domain	1	0.007	0.010	1
PF06089	L-asparaginase II	1	0.007	0.010	1
PF27986	Effector TSP1	1	0.007	0.010	1
PF00848	Ring hydroxylating alpha subunit (catalytic domain)	1	0.007	0.010	1
PF13751	Transposase DDE domain	1	0.007	0.010	2
PF01609	Transposase DDE domain	1	0.007	0.010	1
PF03572	Peptidase family S41	1	0.007	0.010	2
PF13551	Winged helix-turn helix	1	0.007	0.010	1
PF19078	Bacterial Ig-like domain	1	0.007	0.010	1
PF13454	FAD-NAD(P)-binding	1	0.007	0.010	1
PF01501	Glycosyl transferase family 8	1	0.007	0.010	1
PF07519	Tannase and feruloyl esterase	1	0.007	0.010	1
PF13649	Methyltransferase domain	1	0.007	0.010	1
PF12464	Maltose acetyltransferase hexapeptide capping motif	1	0.007	0.010	1
PF00474	Sodium:solute symporter family	1	0.007	0.010	1
PF07691	PA14 domain	1	0.007	0.010	1
PF01466	Skp1 family, dimerisation domain	1	0.007	0.010	1
PF27593	Meroterpenoid methyltransferase N-terminal domain	1	0.007	0.010	1
PF03169	OPT oligopeptide transporter protein	1	0.007	0.010	1
PF03931	Skp1 family, tetramerisation domain	1	0.007	0.010	1
PF24969	Leucine-rich repeat domain	1	0.007	0.010	1
PF01590	GAF domain	1	0.007	0.010	1
PF00512	His Kinase A (phospho-acceptor) domain	1	0.007	0.010	1
PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1	0.007	0.010	1
PF00230	Major intrinsic protein	1	0.007	0.010	1
PF00072	Response regulator receiver domain	1	0.007	0.010	1
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase	1	0.007	0.010	1
PF10355	Protein YTP1-like, C-terminal	1	0.007	0.010	1
PF12311	Protein of unknown function (DUF3632)	1	0.007	0.010	1
PF01470	Pyroglutamyl peptidase	1	0.007	0.010	1
PF10348	Domain of unknown function (DUF2427)	1	0.007	0.010	1
PF00194	Eukaryotic-type carbonic anhydrase	1	0.007	0.010	1
PF12756	C2H2 type zinc-finger (2 copies)	1	0.007	0.010	1
PF27036	Trehalose phosphorylase-like, N-terminal domain	1	0.007	0.010	1
PF00206	Lyase	1	0.007	0.010	1
PF05378	Hydantoinase/oxoprolinase N-terminal region	1	0.007	0.010	1
PF24840	SigF NTF2-like domain	1	0.007	0.010	1
PF01968	Hydantoinase/oxoprolinase	1	0.007	0.010	1
PF19278	Hydantoinase/oxoprolinase C-terminal domain	1	0.007	0.010	1
PF21269	Trehalose synthase, N-terminal domain	1	0.007	0.010	1
PF02990	Endomembrane protein 70	1	0.007	0.010	1
PF13499	EF-hand domain pair	1	0.007	0.010	1
PF20173	RZ type zinc finger domain	1	0.007	0.010	1
PF07103	Protein of unknown function (DUF1365)	1	0.007	0.010	1
PF03318	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2	1	0.007	0.010	1
PF02538	Hydantoinase B/oxoprolinase	1	0.007	0.010	1
PF00036	EF hand domain	1	0.007	0.010	1
PF00756	Putative esterase	1	0.007	0.010	1
PF10397	Adenylosuccinate lyase C-terminus	1	0.007	0.010	1
PF04791	LMBR1-like membrane protein	1	0.007	0.010	1
PF13632	Glycosyl transferase family group 2	1	0.007	0.010	1
PF12359	Protein of unknown function (DUF3645)	1	0.007	0.010	1
PF00339	Arrestin (or S-antigen), N-terminal domain	1	0.007	0.010	1
PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	1	0.007	0.010	1
PF00808	Histone-like transcription factor (CBF/NF-Y) and archaeal histone	1	0.007	0.010	1
PF20255	Family of unknown function (DUF6606)	1	0.007	0.010	1
PF08746	RING-like domain	1	0.007	0.010	1
PF07574	Nse1 non-SMC component of SMC5-6 complex	1	0.007	0.010	1
PF12340	Protein of unknown function (DUF3638)	1	0.007	0.010	1
